shift_id,worker_id,extracted_at,shift_duration_hours,shift_start_hour,is_night_shift,day_of_week,total_upi_amount,total_pos_amount,total_digital_amount,upi_transaction_count,pos_transaction_count,avg_transaction_amount,max_transaction_amount,total_volume_dispensed,expected_cash_from_volume,nozzle_count_active,worker_avg_variance,worker_variance_std,worker_shift_count,worker_flagged_rate,label,scenario
8823c0c0-16c6-477a-bfdc-efcac0b3d842,dea6659c-ab75-4f1c-bb8c-8fb6bd5c665f,2026-04-20T11:28:18.677224,6.3,14,False,3,34598.41,48805.25,83403.66,56,7,1323.87,2800.0,845.13,84513.0,6,92.54,55.43,12,0.0675,unknown,normal
24d8cb9a-2162-4915-97c1-8e88b4efb10c,598ea857-ecb5-4fcc-b999-4f5bc7473874,2026-04-20T11:28:18.677248,8.61,8,False,4,10368.11,21558.37,31926.48,8,7,2128.43,6329.05,390.25,39025.0,1,453.18,110.4,12,0.1915,nozzle,nozzle_issues
b77ee6c4-1d2d-48dd-9e0b-4532c2c23f3b,c42accb4-0460-4342-8602-9ac971e9722c,2026-04-20T11:28:18.677277,7.81,19,False,1,75028.89,21849.49,96878.38,76,3,1226.31,9936.84,1091.69,109169.0,5,329.56,283.52,43,0.3866,unknown,random_noise
13985dbe-4e60-4256-9129-96ed1f32a4e1,1404f45d-d206-44ef-a001-1a7133c4b39f,2026-04-20T11:28:18.677302,9.41,15,False,6,53118.93,40822.91,93941.84,37,14,1842.0,4545.5,980.45,98045.0,6,25.79,70.88,15,0.0464,unknown,normal
10a2cd48-bf77-4d06-af95-3f5845e01653,140f5c38-d9ed-4474-bd6c-4ee852e6f6e6,2026-04-20T11:28:18.677326,9.17,7,False,5,119986.69,51701.09,171687.78,48,7,3121.6,6699.03,1643.4,164340.0,6,101.7,1.82,29,0.027,unknown,normal
0cbbc72e-939a-4de3-b8b8-5121d5ff5331,11668abd-74a3-411c-99ba-9bd0e88751e5,2026-04-20T11:28:18.677355,9.79,14,False,1,34178.54,69121.7,103300.24,21,21,2459.53,5585.28,1071.85,107185.0,3,132.39,87.64,49,0.0197,unknown,normal
33e084b8-28b0-4dff-ab8b-c9e0ca8f5bbd,4e64d42d-7b70-4478-8f0a-806edced2c2a,2026-04-20T11:28:18.677379,6.65,16,False,6,94867.13,66341.79,161208.92,17,18,4605.97,8586.91,1549.69,154969.0,4,193.92,61.06,38,0.0351,unknown,normal
ae9e448a-0f57-4da9-afb5-e488bf074c09,0b3fe62d-690a-40ca-a821-2b04401dfc49,2026-04-20T11:28:18.677404,9.86,14,False,6,55522.89,49600.7,105123.59,43,19,1695.54,3847.92,1032.82,103282.0,6,100.58,41.87,20,0.1225,unknown,normal
59b67bff-825a-4c39-8827-81b272cc1358,ebc77996-ed02-44e3-8b40-b7f49a0119c0,2026-04-20T11:28:18.677431,6.55,8,False,0,21553.99,19751.71,41305.7,8,10,2294.76,6371.97,456.47,45647.0,2,158.71,106.11,19,0.2311,nozzle,nozzle_issues
331f1061-7a9a-4a20-96cd-64743208b44e,8c859803-c078-44ae-bc5e-fd0504d973f5,2026-04-20T11:28:18.677456,7.75,7,False,6,41044.66,91072.75,132117.41,18,17,3774.78,7557.14,1341.35,134135.0,4,77.23,8.16,24,0.0042,unknown,normal
41115453-79b0-47e4-b643-2cda08150987,8f0c29f0-d494-4885-93ad-3803c3ebb646,2026-04-20T11:28:18.677481,11.36,0,True,6,14924.88,16481.45,31406.33,10,3,2415.87,10331.52,516.84,51684.0,3,1062.62,104.73,7,0.1057,time_window,night_anomaly
ff2aed90-63f2-497d-8ca1-0250d882f26a,71e6e101-2e91-4ec4-8470-c2a10ad5a834,2026-04-20T11:28:18.677505,6.6,16,False,4,57203.56,80556.46,137760.02,34,8,3280.0,5076.62,1433.33,143333.0,6,127.79,62.28,14,0.0166,unknown,normal
59ebea7e-5137-49e7-90c7-8df1d1951862,9b2940b7-0b9c-4370-9c60-4c08d34137be,2026-04-20T11:28:18.677530,10.39,22,True,5,12802.3,39866.23,52668.53,9,1,5266.85,20248.03,812.3,81230.0,2,1270.13,268.58,26,0.1257,time_window,night_anomaly
b3b44bf6-c779-40b7-8a88-d79999648c91,47c56e4d-0af1-4a77-bd99-b752abae0f5b,2026-04-20T11:28:18.677555,1.88,16,False,4,62644.33,97795.49,160439.82,60,2,2587.74,17392.3,1521.98,152198.0,5,1268.25,48.73,50,0.0676,unknown,random_noise
89f6fbaa-f26d-4100-bde7-fb904d2150e8,8307b73f-7ab4-4867-955c-de0ca9c22619,2026-04-20T11:28:18.677579,8.63,6,False,6,54302.75,99371.02,153673.77,37,22,2604.64,4788.75,1498.28,149828.0,4,166.08,68.47,40,0.0948,unknown,normal
a2fce006-5ac8-4f81-9272-523e961070d8,b2d62a49-c971-44c7-b45d-681260fdb358,2026-04-20T11:28:18.677603,6.25,14,False,0,9706.33,15850.91,25557.24,6,7,1965.94,5701.34,317.38,31738.0,2,792.39,240.06,13,0.0573,nozzle,nozzle_issues
033365d2-7637-4239-b78a-0bd9f17ed4ce,90d159eb-3b75-489d-9c59-089397a04df3,2026-04-20T11:28:18.677630,7.14,6,False,6,72871.79,44713.24,117585.03,23,9,3674.53,12811.67,1586.88,158688.0,6,2686.63,780.23,46,0.5153,worker,suspicious_worker
78b009c0-5af5-45bd-ac29-9b6886b87518,fced05cd-ba58-46b7-a864-16bbb4835916,2026-04-20T11:28:18.677654,7.07,6,False,5,21984.65,9510.21,31494.86,10,10,1574.74,3056.02,369.8,36980.0,1,156.05,281.32,14,0.1392,nozzle,nozzle_issues
10b322ae-7037-4346-b9e0-9890c0ee4728,0c5b51f8-7ff2-497b-b4b8-186c9771259e,2026-04-20T11:28:18.677678,6.67,14,False,2,71868.28,36262.39,108130.67,29,9,2845.54,7253.6,1336.56,133656.0,3,1762.64,1456.27,38,0.5809,worker,suspicious_worker
0f394109-7b16-4c80-bfdc-e7e6312bb646,658f085d-d934-432f-8991-fee3a9a073a0,2026-04-20T11:28:18.677703,6.64,6,False,1,69286.42,76497.13,145783.55,14,4,8099.09,20020.88,1818.4,181840.0,5,2767.53,1924.2,17,0.6223,worker,suspicious_worker
2ee62c2c-6ee0-415c-b650-b5017da5fe23,52eba34b-a1dc-4f83-8854-e38a43357c2e,2026-04-20T11:28:18.677727,9.8,8,False,3,69023.87,65845.29,134869.16,22,8,4495.64,14831.66,1715.7,171570.0,4,4861.82,538.87,26,0.5746,worker,suspicious_worker
f20a4fa6-917b-4d78-b28d-a34c4112214e,30ec16b6-bf7a-4707-a96a-ed824186241b,2026-04-20T11:28:18.677752,8.25,8,False,6,77285.3,33352.07,110637.37,33,27,1843.96,4455.89,1112.35,111235.0,6,40.04,13.57,14,0.0678,unknown,normal
bc339e76-1e69-4d97-b007-6b96b37ce87c,6341460f-8e4e-40f2-8679-663508e4286c,2026-04-20T11:28:18.677776,9.78,22,True,6,21516.68,51205.2,72721.88,8,2,7272.19,26543.43,945.54,94554.0,3,1815.26,866.23,27,0.3129,time_window,night_anomaly
01e2b34e-a8e7-4cc6-bb4f-c08e909d28d9,b3167597-2272-4f98-a1c7-2b870b9419f3,2026-04-20T11:28:18.677806,6.7,8,False,4,55905.57,34728.66,90634.23,17,15,2832.32,8463.1,1069.09,106909.0,5,3439.08,1053.37,50,0.4084,worker,suspicious_worker
95907531-d78f-452e-b86a-700722ec7f22,a28d9e0e-e967-45a4-a940-bc442a929bfb,2026-04-20T11:28:18.677831,8.26,1,True,5,29617.52,39140.6,68758.12,12,2,4911.29,11669.13,975.1,97510.0,3,1391.98,504.98,26,0.2552,time_window,night_anomaly
1990e799-41eb-48b5-87d0-2249b46b119e,616bb38b-a992-49af-8968-497171f28c83,2026-04-20T11:28:18.677856,9.32,15,False,5,54347.1,100217.92,154565.02,47,6,2916.32,6799.08,1505.34,150534.0,4,60.82,16.2,24,0.0519,unknown,normal
73bf9e02-27e5-4737-98d8-c8b36574096c,4d41f50b-ffa3-47c0-8398-e3c7cb01313b,2026-04-20T11:28:18.677880,11.58,22,True,2,12444.47,31632.45,44076.92,13,5,2448.72,9411.13,557.04,55704.0,2,1154.37,251.77,23,0.1463,time_window,night_anomaly
7a2d7fe5-311b-4b3e-9eb6-bdc99f0d8df4,754927ad-7482-4b3a-ac18-2f630d22fd0d,2026-04-20T11:28:18.677909,8.88,15,False,2,89526.23,52557.59,142083.82,10,4,10148.84,21220.45,1811.04,181104.0,5,3778.95,1650.44,41,0.6281,worker,suspicious_worker
f71affa4-2914-4909-8548-d8c8d9d1fe54,9936d06d-b565-4c2a-bf06-7b6616e0343b,2026-04-20T11:28:18.677936,9.56,15,False,2,61253.16,92668.14,153921.3,58,17,2052.28,3688.84,1570.29,157029.0,3,137.72,15.81,36,0.0726,unknown,normal
feca8847-8bd4-44ac-8164-da7858b573f7,fd117972-97f5-41df-a017-b6b3bad0ac77,2026-04-20T11:28:18.677960,8.43,8,False,6,109595.03,60501.46,170096.49,40,9,3471.36,7847.58,1662.04,166204.0,3,63.82,46.65,27,0.0674,unknown,normal
bb1c5b43-c23e-469a-8953-819ba7dff811,61db1b33-668e-4d15-8fe3-3fa6085f5299,2026-04-20T11:28:18.677989,6.2,14,False,6,96900.53,53071.73,149972.26,25,15,3749.31,9124.89,1538.45,153845.0,5,37.97,15.93,42,0.07,unknown,normal
318d6a4a-c1e3-4bc2-ab07-eafd432f0f0a,2caeaf32-d091-4e1f-be2e-c26f0535400c,2026-04-20T11:28:18.678014,9.99,22,True,3,16881.27,46931.61,63812.88,8,1,7090.32,15255.68,804.36,80436.0,3,1315.78,858.56,26,0.2412,time_window,night_anomaly
00082a92-1c48-44c0-93ae-c5425c9be802,e594fd8f-ec90-42a4-8cad-dc0f4882318c,2026-04-20T11:28:18.678039,9.39,14,False,1,115128.36,74995.9,190124.26,38,6,4321.01,8212.43,1858.95,185895.0,4,72.5,28.86,34,0.0756,unknown,normal
65373b09-eeb6-480f-98da-f33e3399d058,f47b6aff-0bce-44be-8655-609f6835138a,2026-04-20T11:28:18.678064,7.12,15,False,5,12273.42,23966.35,36239.77,16,7,1575.64,3681.87,444.42,44442.0,2,628.48,119.67,21,0.1303,nozzle,nozzle_issues
416f77d8-ca18-4399-a2fe-7a535db0eab0,bc6d1430-7aca-4cbd-9118-d20c23232cbc,2026-04-20T11:28:18.678087,6.16,16,False,2,63579.26,113237.92,176817.18,47,9,3157.45,5771.71,1764.76,176476.0,5,32.5,99.06,29,0.0891,unknown,normal
20db9ee5-406c-49bd-a765-d51e560f44d1,fcb5a5d9-82fe-42c0-b4f6-e62efd638cfc,2026-04-20T11:28:18.678111,8.04,14,False,5,45133.62,102046.92,147180.54,36,26,2373.88,3821.01,1475.51,147551.0,6,116.74,79.68,50,0.004,unknown,normal
43137a03-a4cd-47ec-b211-b77f5c57bd5a,d378107b-fd06-44ce-8af9-ed85659a37a6,2026-04-20T11:28:18.678135,9.87,15,False,4,50443.88,52046.94,102490.82,48,25,1403.98,3118.5,1073.05,107305.0,6,29.56,68.07,12,0.0859,unknown,normal
2fa87912-dbaa-4629-9db0-057b95c5efb2,f2b94719-11b0-4521-b33d-58f74b156bb8,2026-04-20T11:28:18.678159,6.76,14,False,2,37868.07,61378.19,99246.26,26,15,2420.64,7801.62,1302.54,130254.0,6,4554.86,1603.76,18,0.6676,worker,suspicious_worker
1708946f-9136-4170-b50b-9404f5e7014f,345eb21a-c1ca-4bfb-851a-327e4a2ed283,2026-04-20T11:28:18.678183,8.24,16,False,3,51843.19,88549.41,140392.6,49,15,2193.63,4488.77,1430.57,143057.0,5,122.02,19.23,25,0.0419,unknown,normal
d9a6e6fc-bdce-48fc-b7a2-28626f93ad62,141222f9-99bc-40ec-8068-1f599fe13db1,2026-04-20T11:28:18.678210,9.77,8,False,6,64789.5,46533.56,111323.06,35,20,2024.06,3742.09,1146.8,114680.0,5,57.56,57.35,44,0.057,unknown,normal
04167955-649b-4759-ae59-de849d0b55f6,8d5a155d-4685-4ed8-929f-6f263bd48f55,2026-04-20T11:28:18.678237,11.64,4,True,2,6752.06,555.29,7307.35,32,30,117.86,344.84,126.2,12620.0,8,1355.66,1686.05,17,0.1373,unknown,random_noise
fda35587-21f9-49c9-99c4-e051d1167edd,6c8cbb0d-b8d5-44c2-8000-93f3ea1e2c3d,2026-04-20T11:28:18.678261,8.35,7,False,0,69420.14,55621.13,125041.27,11,4,8336.08,23562.79,1603.8,160380.0,6,1851.91,1656.15,15,0.784,worker,suspicious_worker
806d7e53-48e1-45a7-9df7-f47f8df6ba7c,0bb5b6de-e643-4bac-a02d-cd4c87aa11d0,2026-04-20T11:28:18.678286,3.05,20,False,3,0.0,0.0,0.0,41,18,0.0,0.0,1432.35,143235.0,1,3261.49,696.66,47,0.7231,unknown,random_noise
c2db6bf9-e51f-47e2-bc79-4a2096f8e890,4e2cb6bb-9973-4571-8c87-d9af37bef877,2026-04-20T11:28:18.678310,11.65,23,True,3,33424.52,36811.22,70235.74,9,8,4131.51,10572.27,1105.8,110580.0,4,1935.62,933.44,6,0.1028,time_window,night_anomaly
b12a4b19-0257-4fdf-ae2a-be27d99b5901,eabfe162-7f52-4016-9862-34df60f7e4d3,2026-04-20T11:28:18.678334,6.43,8,False,2,69538.52,66884.44,136422.96,23,21,3100.52,6101.89,1345.22,134522.0,4,161.76,33.07,39,0.0972,unknown,normal
cfcc5ee8-cd07-4c10-8184-cd7a7c027939,2fbaf4a4-67e2-41f8-bfcc-9345a9050937,2026-04-20T11:28:18.678360,6.06,8,False,6,34880.48,57575.81,92456.29,29,13,2201.34,8352.07,1154.03,115403.0,6,3303.48,630.11,21,0.4332,worker,suspicious_worker
c57590c5-6e2b-4803-817d-03ac8fff0d12,b8e9c366-4467-4a40-9698-aceafc17600f,2026-04-20T11:28:18.678384,7.29,7,False,0,65173.12,43177.39,108350.51,36,14,2167.01,4512.71,1112.94,111294.0,3,52.31,35.96,25,0.0093,unknown,normal
61561d54-12d9-42fa-971c-cee9bcdf5883,bc4efc12-5127-4aaa-9853-ef5eed8f5b4d,2026-04-20T11:28:18.678411,7.23,14,False,5,84797.95,61047.64,145845.59,34,27,2390.91,3867.1,1403.02,140302.0,5,73.51,22.08,18,0.0717,unknown,normal
2d17d63f-4bbe-4f41-87dc-9ed63fe5d604,de1dfb5d-0d11-4d54-89ed-8bf07f4f3a45,2026-04-20T11:28:18.678435,9.96,8,False,3,103110.31,67902.18,171012.49,57,11,2514.89,5688.33,1642.33,164233.0,3,105.1,52.82,33,0.0117,unknown,normal
eb81d35a-3a78-49c6-8be7-9ddb10925c47,ec5a9a41-dd25-49b4-8d90-eb0246553936,2026-04-20T11:28:18.678459,6.25,15,False,4,38279.31,66361.91,104641.22,48,19,1561.81,2524.26,1042.59,104259.0,4,143.38,48.88,42,0.0668,unknown,normal
cec4e190-2220-4b31-b0c2-3f65712a27e4,c911af52-8008-4c34-9cba-d9b22b374268,2026-04-20T11:28:18.678483,6.53,14,False,3,84533.6,64003.65,148537.25,34,28,2395.76,3645.8,1476.69,147669.0,5,163.29,74.58,47,0.011,unknown,normal
a8be590a-1aca-426d-88bb-d1f1443b9ab1,f6480550-8e1a-47ad-b52e-30ee93a0f857,2026-04-20T11:28:18.678509,8.8,15,False,0,123837.45,60031.25,183868.7,17,14,5931.25,11321.97,1921.5,192150.0,4,153.17,97.83,36,0.0562,unknown,normal
7eff121a-b3ee-402f-a3b6-486d366cebe9,997b0d18-83b3-4225-8b2b-2601a989cdd7,2026-04-20T11:28:18.678534,9.79,1,True,3,17016.52,19786.6,36803.12,5,6,3345.74,7882.23,464.2,46420.0,4,968.2,214.61,12,0.3504,time_window,night_anomaly
ae26a590-3d7d-44bd-bd7a-853267b5b354,f351229c-ec40-4446-91f7-fe6c42b9dbde,2026-04-20T11:28:18.678558,9.91,14,False,5,18742.85,22750.21,41493.06,12,5,2440.77,5347.58,487.64,48764.0,1,292.95,378.09,28,0.2031,nozzle,nozzle_issues
fe4556f7-b4bb-43d7-9f2b-95c237e5017e,93972db4-7e15-4efc-a0f0-60bf792adb54,2026-04-20T11:28:18.678582,8.64,15,False,6,79186.8,120645.37,199832.17,19,8,7401.19,15497.68,1923.49,192349.0,6,119.56,70.33,13,0.0367,unknown,normal
914f1d3c-36e8-4264-964e-0e45dac9c56f,b2957f48-c923-4c6c-8da9-943fd4acacb9,2026-04-20T11:28:18.678606,7.76,15,False,1,62392.66,112840.94,175233.6,33,12,3894.08,9017.86,1705.26,170526.0,5,115.49,77.25,30,0.0355,unknown,normal
e27ad957-b044-4069-8d18-f1f3409f9a44,1590a903-a53b-4444-abbc-a61b9914368f,2026-04-20T11:28:18.678632,11.94,2,True,1,17570.1,30302.82,47872.92,12,3,3191.53,12376.69,730.85,73085.0,3,1244.95,142.2,16,0.3825,time_window,night_anomaly
148b66d4-c9aa-41af-b839-33ca522db1c5,9b56a310-9ad8-4d52-8f27-82e4b5373e42,2026-04-20T11:28:18.678656,9.14,8,False,5,42300.89,51579.24,93880.13,34,11,2086.23,6148.2,1299.59,129959.0,4,2552.58,1561.37,44,0.7616,worker,suspicious_worker
7f28eb86-cbcc-4ac5-8ff3-a509772a4d8b,7930600e-d5a4-42cf-b7f9-c801045f0bcb,2026-04-20T11:28:18.678680,9.87,15,False,4,35700.59,57919.51,93620.1,56,7,1486.03,3599.5,960.91,96091.0,5,18.49,72.46,22,0.0077,unknown,normal
196f1f15-7298-45fe-8383-9ae03a5892e2,8c3ba79a-ae45-4b36-a53b-a64ec42bf862,2026-04-20T11:28:18.678704,8.42,6,False,6,48922.01,42515.28,91437.29,57,22,1157.43,1987.33,887.34,88734.0,4,173.89,33.3,10,0.0318,unknown,normal
fd899ddd-b41f-4186-9a7d-dc1fe06c4577,ed65968d-31c1-4b6e-9764-1ad2fb9705d3,2026-04-20T11:28:18.678728,8.97,16,False,6,72559.3,61373.1,133932.4,28,17,2976.28,7188.09,1374.71,137471.0,5,155.1,38.07,44,0.0973,unknown,normal
98b8f44c-a52e-481d-a86c-f2369ad2780c,f252bf14-d95b-4b59-a239-6d73dc0048ff,2026-04-20T11:28:18.678752,7.44,14,False,3,46951.89,49301.2,96253.09,35,11,2092.46,3914.38,918.33,91833.0,6,9.14,86.41,19,0.0024,unknown,normal
4afccad2-8561-49b9-a5cf-279a725338d3,5ce096c1-9095-4d86-836c-91e896c8fa85,2026-04-20T11:28:18.678776,8.34,16,False,3,43872.04,68044.31,111916.35,51,12,1776.45,3551.66,1154.23,115423.0,5,51.47,82.16,41,0.0691,unknown,normal
1e0c3e9d-736b-4059-904e-046f6bfcf299,12d08a2a-775a-416c-b8a1-8894b5ec2081,2026-04-20T11:28:18.678805,7.41,7,False,5,69462.77,36466.65,105929.42,30,3,3209.98,9783.66,1455.86,145586.0,3,4808.16,1502.32,15,0.5356,worker,suspicious_worker
ff144e3c-4a5e-4400-9cdf-266e96a4c00d,ebea0ced-8aa0-46ba-a4d7-99b440b597fa,2026-04-20T11:28:18.678830,6.93,16,False,1,7875.33,9653.44,17528.77,20,9,604.44,920.92,203.66,20366.0,2,108.3,235.3,13,0.1571,nozzle,nozzle_issues
b6fc1cf9-571c-4e0a-920f-aeb9efe85aee,717b240a-dadb-49eb-9815-0c3e3eef1238,2026-04-20T11:28:18.678854,8.01,16,False,5,51094.3,86364.34,137458.64,21,21,3272.82,5396.54,1316.69,131669.0,4,123.96,25.24,32,0.0401,unknown,normal
2058ba31-0149-438a-86f9-be5c1515b7d3,2d15ba5b-d038-470e-a883-b951e9f6f60d,2026-04-20T11:28:18.678880,7.49,14,False,3,60520.96,94524.68,155045.64,58,7,2385.32,5137.35,1478.0,147800.0,3,18.7,37.93,45,0.0714,unknown,normal
19df3cf2-f11b-4540-a5f1-73eb0b32b1ac,83b78c17-93ff-4cc8-beb0-55dcb1cd36ad,2026-04-20T11:28:18.678904,8.81,6,False,3,62523.31,82036.49,144559.8,37,4,3525.85,13361.5,1814.4,181440.0,3,2304.18,1851.91,45,0.472,worker,suspicious_worker
be99d3eb-9d2c-4f59-9879-9543641c8cdc,850a0633-a2ef-4f87-902f-04a8cefe4ac4,2026-04-20T11:28:18.678928,10.74,0,True,4,24701.35,26907.11,51608.46,8,1,5734.27,28008.51,850.81,85081.0,4,545.13,838.62,17,0.3787,time_window,night_anomaly
7c2de9d7-6e5f-41b4-a9d9-1b58e17a87f1,3d0f9905-438a-432e-8f9b-fafcc3547be9,2026-04-20T11:28:18.678953,8.26,15,False,6,95581.04,89572.81,185153.85,39,29,2722.85,6098.49,1819.33,181933.0,3,100.16,97.43,13,0.0147,unknown,normal
c375011a-0703-4cd5-8545-ceab1a8f3e48,be9a9209-c1e0-4b43-bf29-640d62452478,2026-04-20T11:28:18.678983,6.3,15,False,6,106664.63,48468.53,155133.16,35,5,3878.33,8276.83,1536.64,153664.0,6,98.12,35.58,34,0.0648,unknown,normal
571b3c76-e5d5-473e-9ede-d4916e8852bf,76624917-c5f8-43a4-ad5b-825d6494c89e,2026-04-20T11:28:18.679007,8.64,6,False,6,73990.5,52436.39,126426.89,12,7,6654.05,15360.49,1542.34,154234.0,4,4088.79,975.02,21,0.3912,worker,suspicious_worker
f27a9ed8-c56d-475c-a447-15a5d80f4ada,045a845c-5185-4789-96a2-ce3cb734848c,2026-04-20T11:28:18.679030,9.78,0,True,0,10794.92,21462.12,32257.04,11,7,1792.06,4139.44,506.01,50601.0,2,901.65,183.76,24,0.3353,time_window,night_anomaly
5c952853-1831-4f80-a9ad-46b2e40c444d,1493e5bc-da2a-4820-91a9-cbb9866d2a67,2026-04-20T11:28:18.679056,8.05,1,True,3,28044.11,48191.52,76235.63,6,3,8470.63,34356.43,1023.34,102334.0,2,536.03,371.02,20,0.1438,time_window,night_anomaly
ee9cf7b3-7223-42da-9fb3-875b6a491b84,4eb7548e-257f-48ed-9adf-9d04f1e089ec,2026-04-20T11:28:18.679081,7.1,8,False,3,116226.82,55277.86,171504.68,55,20,2286.73,4787.97,1739.2,173920.0,4,91.57,13.55,10,0.1423,unknown,normal
784cf802-5f93-4235-abb5-4a7b0a698c22,958018d3-25b0-4502-b2d6-05aace0d022e,2026-04-20T11:28:18.679107,8.48,8,False,3,79805.23,44153.78,123959.01,53,9,1999.34,3599.68,1201.68,120168.0,4,95.8,17.76,35,0.1453,unknown,normal
c185fd13-e0ce-462d-8de7-d840cdbf90d0,61cb79c5-3ed7-46af-a378-27f3bf5d56bd,2026-04-20T11:28:18.679132,8.78,14,False,4,70394.33,100415.93,170810.26,40,16,3050.18,4922.65,1738.37,173837.0,4,118.45,54.56,45,0.004,unknown,normal
5bfc51bb-0f65-45f0-98a6-52f04e1a100b,99e810b9-a810-4213-aeed-9c86585bc42e,2026-04-20T11:28:18.679156,9.77,7,False,3,47483.87,97432.71,144916.58,37,15,2786.86,10005.08,1757.22,175722.0,6,1987.13,954.25,31,0.6464,worker,suspicious_worker
85f3cbe3-0355-40d3-937e-606b7399cc0e,1404f703-4cc0-4e43-becf-1ca155459b19,2026-04-20T11:28:18.679180,9.16,6,False,3,70666.62,82849.0,153515.62,26,14,3837.89,10886.56,1988.84,198884.0,3,4267.52,1039.29,49,0.6172,worker,suspicious_worker
b252597b-6bcf-4e16-aec8-51fc11698920,ab8b4f75-95c0-4235-99dd-2ef748bf6295,2026-04-20T11:28:18.679205,8.44,23,True,5,22646.45,36358.9,59005.35,12,7,3105.54,15218.49,931.76,93176.0,3,1941.72,487.41,5,0.1296,time_window,night_anomaly
86773db1-99ae-4725-9628-7e30b6626636,acfecc1d-ecc8-41b3-82e2-63d32b2723a5,2026-04-20T11:28:18.679229,8.99,15,False,4,71038.16,86948.05,157986.21,44,29,2164.19,4716.97,1625.2,162520.0,4,68.99,2.46,16,0.0443,unknown,normal
25d45ba8-0bea-44ec-9727-f8563d9448ef,b0d3e94d-722c-457b-b0cd-f6df3d005ce3,2026-04-20T11:28:18.679255,8.34,23,True,2,11762.69,33122.77,44885.46,10,6,2805.34,9618.07,649.51,64951.0,3,1527.39,507.2,7,0.1901,time_window,night_anomaly
89f6f90a-0e7d-42af-bbfc-bce1dea52478,08412193-93ee-4ed3-8d36-215068d0e939,2026-04-20T11:28:18.679280,6.46,8,False,5,14675.9,7164.25,21840.15,12,10,992.73,1748.87,243.75,24375.0,1,331.69,199.23,19,0.0964,nozzle,nozzle_issues
966f849e-2b0b-43b1-a6ad-00dba754197a,206e6d62-2cc3-463c-9d7b-f9a0b1a34489,2026-04-20T11:28:18.679304,6.74,16,False,5,68558.99,57089.13,125648.12,27,19,2731.48,5714.81,1318.56,131856.0,6,0.89,21.48,27,0.1128,unknown,normal
ce0040d4-054d-477e-a9f6-6adbfa3c4387,25780015-3c57-4226-a8d6-74dac857ad99,2026-04-20T11:28:18.679328,6.25,6,False,6,19425.58,25708.84,45134.42,19,3,2051.56,3884.69,548.79,54879.0,2,469.4,273.69,24,0.1277,nozzle,nozzle_issues
2538725b-3757-4941-8b22-96b9a6117a8f,c817a5fd-93d0-4382-8f11-01bf19324cea,2026-04-20T11:28:18.679352,6.46,8,False,6,74325.0,56198.99,130523.99,34,24,2250.41,4703.74,1349.43,134943.0,4,62.64,23.86,17,0.0275,unknown,normal
16cc30ec-d318-4e38-85ba-b5cf8f603f01,493cfea6-3c25-4e21-b95b-46026385e66e,2026-04-20T11:28:18.679380,8.04,14,False,4,27375.49,45762.04,73137.53,30,11,1783.84,6041.63,965.44,96544.0,4,3442.19,1234.46,23,0.4342,worker,suspicious_worker
ca29c652-d43e-4ba6-b966-4a1b28e433dd,b8bb2c96-3f8c-4d8d-bb3c-071086fb63f3,2026-04-20T11:28:18.679404,8.48,8,False,0,14709.25,17720.14,32429.39,20,8,1158.19,2926.8,393.84,39384.0,2,597.1,205.35,10,0.0665,nozzle,nozzle_issues
11d73f62-fdd7-497a-a3df-1d7571e1fe31,86531bce-9041-4bc7-b631-0a073ba99bb8,2026-04-20T11:28:18.679428,9.04,8,False,0,41652.5,71754.41,113406.91,44,23,1692.64,3795.78,1129.82,112982.0,6,109.95,11.32,17,0.0402,unknown,normal
032ce49d-d565-4aa7-b19e-036700bdbb36,92e5fe77-1928-4371-9b43-919792292101,2026-04-20T11:28:18.679452,9.96,15,False,6,83517.29,91737.94,175255.23,28,18,3809.9,6105.05,1708.14,170814.0,4,59.54,99.93,38,0.0394,unknown,normal
14591056-08d0-4f69-aec4-2ba1a547a55d,b6635cb2-25c6-4960-9803-1a104fbb3b3c,2026-04-20T11:28:18.679477,8.35,22,True,6,28384.42,38991.56,67375.98,14,6,3368.8,15439.7,1049.51,104951.0,4,1375.71,249.38,9,0.3355,time_window,night_anomaly
dc23c1e1-a4be-4276-a084-e33e8ef3596c,980f7363-62a1-4be9-9250-1ed4a72d7df6,2026-04-20T11:28:18.679506,9.22,15,False,2,13221.03,22769.15,35990.18,14,6,1799.51,4245.23,412.91,41291.0,1,194.91,312.53,18,0.2338,nozzle,nozzle_issues
963dec12-4aed-4b60-807a-7622da392680,190276dd-01a3-43e0-8c79-c99251520c51,2026-04-20T11:28:18.679531,12.27,4,True,5,0.0,0.0,0.0,31,25,0.0,0.0,2598.24,259824.0,4,3139.06,1125.52,4,0.6336,unknown,random_noise
244ef2b1-1172-4b28-be2f-e691ed83143c,6bea5eeb-88b9-42e3-a0bb-b71ffdea146f,2026-04-20T11:28:18.679556,8.37,2,True,5,15229.6,33784.08,49013.68,10,6,3063.36,11474.94,622.58,62258.0,4,458.34,974.94,25,0.2992,time_window,night_anomaly
a5125f71-095e-4e6d-ba79-ffc856517293,93ab167e-9efa-4ac8-b115-e73e30c3dadf,2026-04-20T11:28:18.679580,6.25,15,False,3,40549.05,64844.18,105393.23,32,15,2242.41,5221.1,1061.4,106140.0,5,109.46,13.06,41,0.1182,unknown,normal
